aoi_id,city,label,label_source,prediction_probability_gated,confidence_bin,area_bin,far_bin,poi_density_bin,poi_count_bin,has_boundary_in_controlled_release,has_imagery_in_controlled_release
GBA-10-526164c4ce07,Hong Kong,gated,MCGC_model_prediction,0.7961,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-5263de88e555,Hong Kong,open,MCGC_model_prediction,0.0192,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-526ecb028973,Hong Kong,open,MCGC_model_prediction,0.0718,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-52711aff395d,Hong Kong,open,MCGC_model_prediction,0.2101,medium,<5k_m2,1_2,0.002_0.005,1_2,yes,yes
GBA-10-527b60d148cd,Hong Kong,open,MCGC_model_prediction,0.0077,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-5286194ee070,Hong Kong,open,MCGC_model_prediction,0.1108,high,<5k_m2,<1,0,0,yes,yes
GBA-10-528fd2482f7f,Hong Kong,open,MCGC_model_prediction,0.0427,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-52986884020f,Hong Kong,open,MCGC_model_prediction,0.2699,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-529aa0cc9a54,Hong Kong,open,MCGC_model_prediction,0.3049,low,<5k_m2,<1,0,0,yes,yes
GBA-10-52ac985c43a1,Hong Kong,open,MCGC_model_prediction,0.0125,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-52b3683f6fc6,Hong Kong,open,MCGC_model_prediction,0.1219,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-52b735285ce2,Hong Kong,open,MCGC_model_prediction,0.0055,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-52b88d64422b,Hong Kong,gated,MCGC_model_prediction,0.9925,very_high,50k_100k_m2,1_2,0,0,yes,yes
GBA-10-52bb4b5cb167,Hong Kong,open,MCGC_model_prediction,0.0400,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-52c3b4c5a796,Hong Kong,open,MCGC_model_prediction,0.4958,low,50k_100k_m2,1_2,0_0.0005,>5,yes,yes
GBA-10-52db694aa8ee,Hong Kong,gated,MCGC_model_prediction,0.9586,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-52de9672be3d,Hong Kong,open,MCGC_model_prediction,0.0553,high,<5k_m2,1_2,0,0,yes,yes
GBA-10-52e14d1e366b,Hong Kong,open,MCGC_model_prediction,0.0801,high,<5k_m2,<1,0.001_0.002,3_5,yes,yes
GBA-10-52f086d6dc1c,Hong Kong,open,MCGC_model_prediction,0.3911,low,<5k_m2,<1,0,0,yes,yes
GBA-10-52f2a30cb59d,Hong Kong,open,MCGC_model_prediction,0.0327,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-52fb58371a65,Hong Kong,open,MCGC_model_prediction,0.0141,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-52fce2166c6a,Hong Kong,open,MCGC_model_prediction,0.0452,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-53080bb763ca,Hong Kong,gated,MCGC_model_prediction,0.5884,low,<5k_m2,<1,0,0,yes,yes
GBA-10-530907cc3004,Hong Kong,gated,MCGC_model_prediction,0.7038,medium,10k_25k_m2,<1,0,0,yes,yes
GBA-10-531d78616b3c,Hong Kong,open,MCGC_model_prediction,0.4215,low,<5k_m2,<1,0,0,yes,yes
GBA-10-53371cb4e0e7,Hong Kong,open,MCGC_model_prediction,0.2884,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-533d11cc2066,Hong Kong,gated,MCGC_model_prediction,0.7444,medium,10k_25k_m2,2_4,0,0,yes,yes
GBA-10-53406908aa2e,Hong Kong,open,MCGC_model_prediction,0.2320,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-53509a0a6a45,Hong Kong,open,MCGC_model_prediction,0.2178,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-535614f11407,Hong Kong,open,MCGC_model_prediction,0.0239,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-535ca0fd7540,Hong Kong,open,MCGC_model_prediction,0.1276,high,<5k_m2,1_2,0.001_0.002,1_2,yes,yes
GBA-10-53716ba8c331,Hong Kong,open,MCGC_model_prediction,0.0287,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-5374366ce3d4,Hong Kong,open,MCGC_model_prediction,0.0108,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-5378b3ad1e2e,Hong Kong,open,MCGC_model_prediction,0.0082,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-537948991524,Hong Kong,open,MCGC_model_prediction,0.0061,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-537970256d39,Hong Kong,gated,MCGC_model_prediction,0.6978,low,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-537ea425594e,Hong Kong,gated,MCGC_model_prediction,0.5744,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-538443f7568e,Hong Kong,gated,MCGC_model_prediction,0.9841,very_high,50k_100k_m2,1_2,0_0.0005,1_2,yes,yes
GBA-10-5390b137f95d,Hong Kong,open,MCGC_model_prediction,0.1315,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-5392cce8ee05,Hong Kong,open,MCGC_model_prediction,0.1262,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-53a5688b5f05,Hong Kong,open,MCGC_model_prediction,0.0362,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-53a587aa0aed,Hong Kong,gated,MCGC_model_prediction,0.5931,low,10k_25k_m2,2_4,0,0,yes,yes
GBA-10-53a7f54d1ddb,Hong Kong,gated,MCGC_model_prediction,0.9437,high,25k_50k_m2,1_2,0,0,yes,yes
GBA-10-53b28d72af92,Hong Kong,gated,MCGC_model_prediction,0.6054,low,<5k_m2,4_8,0.002_0.005,1_2,yes,yes
GBA-10-53b3f2cd7e87,Hong Kong,open,MCGC_model_prediction,0.4727,low,5k_10k_m2,2_4,0_0.0005,3_5,yes,yes
GBA-10-53b4822a230c,Hong Kong,gated,MCGC_model_prediction,0.7814,medium,25k_50k_m2,1_2,0,0,yes,yes
GBA-10-53b844551813,Hong Kong,open,MCGC_model_prediction,0.2518,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-53c75f081037,Hong Kong,open,MCGC_model_prediction,0.0055,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-53c7f9711272,Hong Kong,gated,MCGC_model_prediction,0.9541,very_high,5k_10k_m2,1_2,0,0,yes,yes
GBA-10-53cd0c079d53,Hong Kong,open,MCGC_model_prediction,0.2636,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-540eb9a7c726,Hong Kong,open,MCGC_model_prediction,0.0134,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-541d6a6055fa,Hong Kong,open,MCGC_model_prediction,0.0097,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-541e6ba7a6b5,Hong Kong,open,MCGC_model_prediction,0.3087,low,10k_25k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-541ef11a9029,Hong Kong,gated,MCGC_model_prediction,0.5034,low,25k_50k_m2,<1,0,0,yes,yes
GBA-10-54312d7dd895,Hong Kong,gated,MCGC_model_prediction,0.7630,medium,10k_25k_m2,<1,0,0,yes,yes
GBA-10-54328eec5cda,Hong Kong,gated,MCGC_model_prediction,0.5575,low,10k_25k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-5435a5d11463,Hong Kong,open,MCGC_model_prediction,0.1531,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-5435ed6108e8,Hong Kong,open,MCGC_model_prediction,0.0166,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-543bab7d7604,Hong Kong,open,MCGC_model_prediction,0.0158,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-543ee33cfd43,Hong Kong,open,MCGC_model_prediction,0.1703,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-5440de7517c9,Hong Kong,gated,MCGC_model_prediction,0.7176,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-5441e58b5938,Hong Kong,gated,MCGC_model_prediction,0.6165,low,25k_50k_m2,<1,0,0,yes,yes
GBA-10-544223bf8198,Hong Kong,open,MCGC_model_prediction,0.0133,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-5447cf6f70b6,Hong Kong,gated,MCGC_model_prediction,0.6134,low,<5k_m2,<1,0,0,yes,yes
GBA-10-544dd2f5f4f3,Hong Kong,gated,MCGC_model_prediction,0.7410,medium,>=100k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-545436831c5c,Hong Kong,open,MCGC_model_prediction,0.0307,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-545849cb30ad,Hong Kong,gated,MCGC_model_prediction,0.9722,very_high,10k_25k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-546f57f01b55,Hong Kong,open,MCGC_model_prediction,0.0193,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-54711d4a72d2,Hong Kong,gated,MCGC_model_prediction,0.6313,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-547237ded021,Hong Kong,open,MCGC_model_prediction,0.3644,low,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-5478c21b5a19,Hong Kong,open,MCGC_model_prediction,0.0947,high,<5k_m2,<1,0,0,yes,yes
GBA-10-547e70dddba5,Hong Kong,open,MCGC_model_prediction,0.1062,high,<5k_m2,<1,0,0,yes,yes
GBA-10-548ae1aeadc3,Hong Kong,open,MCGC_model_prediction,0.0085,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-548aec6366e5,Hong Kong,gated,MCGC_model_prediction,0.7292,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-5490c5551228,Hong Kong,open,MCGC_model_prediction,0.0058,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-549bfb2b20e1,Hong Kong,open,MCGC_model_prediction,0.0058,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-549f20850133,Hong Kong,open,MCGC_model_prediction,0.3001,low,<5k_m2,<1,0,0,yes,yes
GBA-10-54ac3d25ea9d,Hong Kong,open,MCGC_model_prediction,0.2562,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-54b5c6dcbd1a,Hong Kong,open,MCGC_model_prediction,0.1787,medium,<5k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-54b98e0b4bcc,Hong Kong,open,MCGC_model_prediction,0.0789,high,25k_50k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-54c6f559c033,Hong Kong,gated,MCGC_model_prediction,0.5755,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-54cfe3c13740,Hong Kong,open,MCGC_model_prediction,0.0372,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-54d56f62fc13,Hong Kong,open,MCGC_model_prediction,0.0313,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-54d79025451f,Hong Kong,open,MCGC_model_prediction,0.0495,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-54e6edd03d26,Hong Kong,open,MCGC_model_prediction,0.0128,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-54ef3ab2b8b8,Hong Kong,open,MCGC_model_prediction,0.0061,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-54fb1e51bc4e,Hong Kong,open,MCGC_model_prediction,0.0123,very_high,<5k_m2,4_8,>=0.005,3_5,yes,yes
GBA-10-54fb61f1f178,Hong Kong,open,MCGC_model_prediction,0.0085,very_high,<5k_m2,>=8,>=0.005,3_5,yes,yes
GBA-10-54fb846be33a,Hong Kong,open,MCGC_model_prediction,0.0075,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-550522d551c1,Hong Kong,gated,MCGC_model_prediction,0.9720,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-55086b781ea1,Hong Kong,open,MCGC_model_prediction,0.3752,low,<5k_m2,<1,0,0,yes,yes
GBA-10-550f47b5ff13,Hong Kong,open,MCGC_model_prediction,0.1208,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-5511be471401,Hong Kong,open,MCGC_model_prediction,0.3729,low,<5k_m2,<1,0,0,yes,yes
GBA-10-55150a18d92f,Hong Kong,open,MCGC_model_prediction,0.0066,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-551b2c10f09a,Hong Kong,open,MCGC_model_prediction,0.4553,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-551fa7c25dbc,Hong Kong,open,MCGC_model_prediction,0.0077,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-552a83cee17d,Hong Kong,open,MCGC_model_prediction,0.0504,high,<5k_m2,<1,0,0,yes,yes
GBA-10-5531cf9c96c4,Hong Kong,gated,MCGC_model_prediction,0.9888,very_high,25k_50k_m2,2_4,0_0.0005,>5,yes,yes
GBA-10-55379de21b8b,Hong Kong,open,MCGC_model_prediction,0.0867,high,50k_100k_m2,<1,0,0,yes,yes
GBA-10-555030c066ee,Hong Kong,gated,MCGC_model_prediction,0.8710,high,<5k_m2,<1,0,0,yes,yes
GBA-10-555250d5e662,Hong Kong,open,MCGC_model_prediction,0.0378,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-55562fb9f281,Hong Kong,open,MCGC_model_prediction,0.0252,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-555b31cabdc3,Hong Kong,open,MCGC_model_prediction,0.3738,low,<5k_m2,<1,0,0,yes,yes
GBA-10-5567f275b1d9,Hong Kong,open,MCGC_model_prediction,0.0059,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-556ba0431660,Hong Kong,open,MCGC_model_prediction,0.3530,low,<5k_m2,2_4,0.001_0.002,1_2,yes,yes
GBA-10-556c92161ee0,Hong Kong,open,MCGC_model_prediction,0.2593,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-5573e7db907f,Hong Kong,gated,MCGC_model_prediction,0.9329,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-55799c5e4a3a,Hong Kong,open,MCGC_model_prediction,0.0237,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-558661c51b93,Hong Kong,open,MCGC_model_prediction,0.0056,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-558ff967ed05,Hong Kong,gated,MCGC_model_prediction,0.9215,high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-55940f0ab9b8,Hong Kong,open,MCGC_model_prediction,0.0530,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-5597ddf4cfc3,Hong Kong,open,MCGC_model_prediction,0.3165,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-55a047426925,Hong Kong,open,MCGC_model_prediction,0.3568,low,<5k_m2,<1,0,0,yes,yes
GBA-10-55a3fa81b313,Hong Kong,gated,MCGC_model_prediction,0.9105,high,<5k_m2,<1,0,0,yes,yes
GBA-10-55a45a53801b,Hong Kong,gated,MCGC_model_prediction,0.5347,low,<5k_m2,>=8,>=0.005,3_5,yes,yes
GBA-10-55a57d54430d,Hong Kong,gated,MCGC_model_prediction,0.7242,medium,25k_50k_m2,<1,0,0,yes,yes
GBA-10-55a701cee1b0,Hong Kong,open,MCGC_model_prediction,0.1062,high,<5k_m2,<1,0,0,yes,yes
GBA-10-55a96436d8bc,Hong Kong,open,MCGC_model_prediction,0.3906,low,<5k_m2,<1,0,0,yes,yes
GBA-10-55ab976ede31,Hong Kong,open,MCGC_model_prediction,0.1799,medium,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-55c1024ff20c,Hong Kong,open,MCGC_model_prediction,0.4146,low,<5k_m2,2_4,0,0,yes,yes
GBA-10-55c980181890,Hong Kong,open,MCGC_model_prediction,0.3734,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-55d83d338bae,Hong Kong,open,MCGC_model_prediction,0.0356,very_high,<5k_m2,<1,0.001_0.002,1_2,yes,yes
GBA-10-55e23b2bd6de,Hong Kong,open,MCGC_model_prediction,0.0053,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-55f10cffa2b9,Hong Kong,gated,MCGC_model_prediction,0.8737,high,<5k_m2,<1,0,0,yes,yes
GBA-10-55f99b949943,Hong Kong,open,MCGC_model_prediction,0.0644,high,<5k_m2,<1,0,0,yes,yes
GBA-10-55feacb259cb,Hong Kong,open,MCGC_model_prediction,0.0094,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-5603e83ceb6b,Hong Kong,open,MCGC_model_prediction,0.0764,high,<5k_m2,<1,>=0.005,1_2,yes,yes
GBA-10-56078f60672d,Hong Kong,open,MCGC_model_prediction,0.0396,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-561184119f76,Hong Kong,open,MCGC_model_prediction,0.2122,medium,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-5616810c320e,Hong Kong,open,MCGC_model_prediction,0.1743,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-561734770a3f,Hong Kong,open,MCGC_model_prediction,0.0307,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-561a14753c02,Hong Kong,open,MCGC_model_prediction,0.0158,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-561cdae9b254,Hong Kong,open,MCGC_model_prediction,0.0070,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-561d6fc2eabf,Hong Kong,open,MCGC_model_prediction,0.0129,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-56244bba33d6,Hong Kong,open,MCGC_model_prediction,0.1868,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-5627ab0d9cdb,Hong Kong,open,MCGC_model_prediction,0.3251,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-562a513bc837,Hong Kong,open,MCGC_model_prediction,0.4281,low,<5k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-5636fd326936,Hong Kong,gated,MCGC_model_prediction,0.9762,very_high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-564a82c3587d,Hong Kong,open,MCGC_model_prediction,0.2441,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-56516402bb98,Hong Kong,open,MCGC_model_prediction,0.0134,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-5657017a900d,Hong Kong,open,MCGC_model_prediction,0.0901,high,<5k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-5675e0d9e1b8,Hong Kong,gated,MCGC_model_prediction,0.6843,low,<5k_m2,<1,0,0,yes,yes
GBA-10-5677d92db000,Hong Kong,open,MCGC_model_prediction,0.3257,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-5678f8bcc4a6,Hong Kong,open,MCGC_model_prediction,0.0058,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-5679340d4a65,Hong Kong,open,MCGC_model_prediction,0.0339,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-568406855063,Hong Kong,open,MCGC_model_prediction,0.2036,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-568a6c58c666,Hong Kong,open,MCGC_model_prediction,0.2698,medium,<5k_m2,>=8,0.001_0.002,3_5,yes,yes
GBA-10-569df5d86978,Hong Kong,open,MCGC_model_prediction,0.3182,low,<5k_m2,<1,0,0,yes,yes
GBA-10-569e3ab2ba63,Hong Kong,open,MCGC_model_prediction,0.0150,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-56aa91692ea3,Hong Kong,gated,MCGC_model_prediction,0.9687,very_high,50k_100k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-56ac4e43355c,Hong Kong,open,MCGC_model_prediction,0.0119,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-56c7dbe04677,Hong Kong,open,MCGC_model_prediction,0.0885,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-56cc266cf1fd,Hong Kong,open,MCGC_model_prediction,0.0842,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-56d0da7a87ef,Hong Kong,open,MCGC_model_prediction,0.0158,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-56d0fd9a2c40,Hong Kong,gated,MCGC_model_prediction,0.6987,low,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-56dbb5e859e5,Hong Kong,open,MCGC_model_prediction,0.0054,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-56e391bf1235,Hong Kong,open,MCGC_model_prediction,0.1927,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-56e965e9fcb0,Hong Kong,open,MCGC_model_prediction,0.2483,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-56ea21e7d22f,Hong Kong,open,MCGC_model_prediction,0.1172,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-56ebf3d7a860,Hong Kong,open,MCGC_model_prediction,0.0592,high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-56f01b8f5fec,Hong Kong,open,MCGC_model_prediction,0.1178,high,<5k_m2,<1,0,0,yes,yes
GBA-10-56f3916f9546,Hong Kong,open,MCGC_model_prediction,0.1125,high,<5k_m2,<1,0,0,yes,yes
GBA-10-56f74d9564ed,Hong Kong,open,MCGC_model_prediction,0.0248,very_high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-56faa6abb81e,Hong Kong,gated,MCGC_model_prediction,0.9840,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-56ff148bd84a,Hong Kong,gated,MCGC_model_prediction,0.5746,low,10k_25k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-5709150e13f3,Hong Kong,open,MCGC_model_prediction,0.1483,high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-57092b2950ce,Hong Kong,open,MCGC_model_prediction,0.0550,high,<5k_m2,2_4,>=0.005,1_2,yes,yes
GBA-10-5709ffe0f375,Hong Kong,open,MCGC_model_prediction,0.4103,low,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-5711b128c1bd,Hong Kong,gated,MCGC_model_prediction,0.9463,high,<5k_m2,<1,0,0,yes,yes
GBA-10-5718d7040662,Hong Kong,open,MCGC_model_prediction,0.0230,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-573265160c9f,Hong Kong,open,MCGC_model_prediction,0.0149,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-5733d80a6ae9,Hong Kong,open,MCGC_model_prediction,0.3247,low,25k_50k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-5740db47442c,Hong Kong,gated,MCGC_model_prediction,0.8657,high,25k_50k_m2,2_4,0,0,yes,yes
GBA-10-5746ccba0de7,Hong Kong,gated,MCGC_model_prediction,0.9673,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-57485230917f,Hong Kong,open,MCGC_model_prediction,0.4600,low,<5k_m2,<1,0,0,yes,yes
GBA-10-57499692c053,Hong Kong,open,MCGC_model_prediction,0.2685,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-5759aee10b3e,Hong Kong,gated,MCGC_model_prediction,0.9036,high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-575b6ccf44c2,Hong Kong,open,MCGC_model_prediction,0.1364,high,<5k_m2,<1,0,0,yes,yes
GBA-10-5762a5805944,Hong Kong,open,MCGC_model_prediction,0.0673,high,<5k_m2,<1,0,0,yes,yes
GBA-10-57646e622fe2,Hong Kong,open,MCGC_model_prediction,0.0425,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-576c00c229a9,Hong Kong,open,MCGC_model_prediction,0.3060,low,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-576e46a3e62b,Hong Kong,open,MCGC_model_prediction,0.4730,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-57798501a908,Hong Kong,open,MCGC_model_prediction,0.0262,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-578009a7b46c,Hong Kong,open,MCGC_model_prediction,0.3951,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-578047a184da,Hong Kong,open,MCGC_model_prediction,0.1255,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-57847bb538e2,Hong Kong,open,MCGC_model_prediction,0.4523,low,10k_25k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-578cb22e5490,Hong Kong,open,MCGC_model_prediction,0.0165,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-5795bbac496e,Hong Kong,gated,MCGC_model_prediction,0.7615,medium,<5k_m2,1_2,0_0.0005,1_2,yes,yes
GBA-10-57b20ba9a668,Hong Kong,open,MCGC_model_prediction,0.4993,low,5k_10k_m2,1_2,0_0.0005,1_2,yes,yes
GBA-10-57b3cd735e9a,Hong Kong,open,MCGC_model_prediction,0.0321,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-57b7cf817ffd,Hong Kong,open,MCGC_model_prediction,0.0372,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-57b969751177,Hong Kong,open,MCGC_model_prediction,0.3984,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-57c37095134b,Hong Kong,gated,MCGC_model_prediction,0.9149,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-57c479bda874,Hong Kong,open,MCGC_model_prediction,0.2725,medium,10k_25k_m2,<1,0,0,yes,yes
GBA-10-57c8199e8dad,Hong Kong,open,MCGC_model_prediction,0.0784,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-57d1c10d6e2c,Hong Kong,open,MCGC_model_prediction,0.2242,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-57df1493dec7,Hong Kong,gated,MCGC_model_prediction,0.8658,high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-57e4cf7fdf93,Hong Kong,open,MCGC_model_prediction,0.0223,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-57ea1baaefe6,Hong Kong,open,MCGC_model_prediction,0.0509,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-57ec4c4bb532,Hong Kong,open,MCGC_model_prediction,0.0072,very_high,<5k_m2,>=8,>=0.005,3_5,yes,yes
GBA-10-57f30b219300,Hong Kong,gated,MCGC_model_prediction,0.6449,low,<5k_m2,<1,0,0,yes,yes
GBA-10-57f7e4df0e4b,Hong Kong,open,MCGC_model_prediction,0.0083,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-57f8be945457,Hong Kong,open,MCGC_model_prediction,0.0152,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-57f8dd395f43,Hong Kong,open,MCGC_model_prediction,0.2568,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-58007606ccdf,Hong Kong,open,MCGC_model_prediction,0.1399,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-580d91686748,Hong Kong,gated,MCGC_model_prediction,0.5965,low,<5k_m2,4_8,0.002_0.005,1_2,yes,yes
GBA-10-580f5bd96e68,Hong Kong,open,MCGC_model_prediction,0.0094,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-5813de8bb08f,Hong Kong,open,MCGC_model_prediction,0.0235,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-58356b296082,Hong Kong,open,MCGC_model_prediction,0.0188,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-58368b307bcf,Hong Kong,gated,MCGC_model_prediction,0.6808,low,5k_10k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-583b2c9e52dd,Hong Kong,open,MCGC_model_prediction,0.2189,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-5841436d92f1,Hong Kong,open,MCGC_model_prediction,0.0542,high,<5k_m2,<1,0,0,yes,yes
